datetime,chp_gas_in,chp_el_out,chp_heat_out,chp_status,demand_th,unmet_demand
2026-04-01 00:00:00,7.4454148471615715,2.7696943231441047,3.4099999999999997,1.0,3.41,4.440892098500626e-16
2026-04-01 01:00:00,7.663755458515283,2.850917030567685,3.51,1.0,3.51,0.0
2026-04-01 02:00:00,7.903930131004366,2.940262008733624,3.62,1.0,3.62,0.0
2026-04-01 03:00:00,8.34061135371179,3.1027074235807857,3.82,1.0,3.82,0.0
2026-04-01 04:00:00,9.30131004366812,3.460087336244541,4.26,1.0,4.26,0.0
2026-04-01 05:00:00,10.305676855895195,3.8337117903930125,4.72,1.0,4.72,0.0
2026-04-01 06:00:00,10.611353711790393,3.947423580786026,4.86,1.0,4.86,0.0
2026-04-01 07:00:00,10.895196506550217,4.053013100436681,4.989999999999999,1.0,4.99,8.881784197001252e-16
2026-04-01 08:00:00,10.54585152838428,3.923056768558952,4.83,1.0,4.83,0.0
2026-04-01 09:00:00,9.934497816593884,3.695633187772925,4.549999999999999,1.0,4.55,8.881784197001252e-16
2026-04-01 10:00:00,9.541484716157205,3.5494323144104802,4.37,1.0,4.37,0.0
2026-04-01 11:00:00,9.410480349344976,3.500698689956331,4.309999999999999,1.0,4.31,8.881784197001252e-16
2026-04-01 12:00:00,9.323144104803491,3.468209606986899,4.27,1.0,4.27,0.0
2026-04-01 13:00:00,9.47598253275109,3.525065502183405,4.339999999999999,1.0,4.34,8.881784197001252e-16
2026-04-01 14:00:00,9.432314410480348,3.5088209606986895,4.319999999999999,1.0,4.32,8.881784197001252e-16
2026-04-01 15:00:00,9.606986899563319,3.573799126637555,4.4,1.0,4.4,0.0
2026-04-01 16:00:00,9.803493449781659,3.646899563318777,4.49,1.0,4.49,0.0
2026-04-01 17:00:00,10.109170305676855,3.76061135371179,4.63,1.0,4.63,0.0
2026-04-01 18:00:00,10.524017467248909,3.914934497816594,4.82,1.0,4.82,0.0
2026-04-01 19:00:00,10.829694323144103,4.028646288209607,4.96,1.0,4.96,0.0
2026-04-01 20:00:00,10.982532751091702,4.085502183406113,5.029999999999999,1.0,5.03,8.881784197001252e-16
2026-04-01 21:00:00,10.786026200873362,4.0124017467248905,4.94,1.0,4.94,0.0
2026-04-01 22:00:00,9.803493449781659,3.646899563318777,4.49,1.0,4.49,0.0
2026-04-01 23:00:00,7.925764192139737,2.9483842794759823,3.63,1.0,3.63,0.0
2026-04-02 00:00:00,7.620087336244541,2.8346724890829695,3.49,1.0,3.49,0.0
2026-04-02 01:00:00,7.751091703056767,2.8834061135371174,3.5499999999999994,1.0,3.55,4.440892098500626e-16
2026-04-02 02:00:00,7.969432314410479,2.9646288209606984,3.6499999999999995,1.0,3.65,4.440892098500626e-16
2026-04-02 03:00:00,8.427947598253274,3.135196506550218,3.86,1.0,3.86,0.0
2026-04-02 04:00:00,9.344978165938864,3.4763318777292573,4.279999999999999,1.0,4.28,8.881784197001252e-16
2026-04-02 05:00:00,10.327510917030567,3.841834061135371,4.7299999999999995,1.0,4.73,8.881784197001252e-16
2026-04-02 06:00:00,10.611353711790393,3.947423580786026,4.86,1.0,4.86,0.0
2026-04-02 07:00:00,10.720524017467248,3.9880349344978163,4.91,1.0,4.91,0.0
2026-04-02 08:00:00,10.305676855895195,3.8337117903930125,4.72,1.0,4.72,0.0
2026-04-02 09:00:00,9.694323144104803,3.606288209606987,4.44,1.0,4.44,0.0
2026-04-02 10:00:00,9.039301310043667,3.362620087336244,4.14,1.0,4.14,0.0
2026-04-02 11:00:00,8.668122270742357,3.224541484716157,3.9699999999999998,1.0,3.97,4.440892098500626e-16
2026-04-02 12:00:00,8.602620087336243,3.2001746724890823,3.9399999999999995,1.0,3.94,4.440892098500626e-16
2026-04-02 13:00:00,8.689956331877728,3.2326637554585145,3.9799999999999995,1.0,3.98,4.440892098500626e-16
2026-04-02 14:00:00,8.493449781659388,3.1595633187772925,3.8899999999999997,1.0,3.89,4.440892098500626e-16
2026-04-02 15:00:00,8.7117903930131,3.240786026200873,3.9899999999999998,1.0,3.99,4.440892098500626e-16
2026-04-02 16:00:00,8.951965065502181,3.330131004366811,4.099999999999999,1.0,4.1,8.881784197001252e-16
2026-04-02 17:00:00,9.30131004366812,3.460087336244541,4.26,1.0,4.26,0.0
2026-04-02 18:00:00,9.82532751091703,3.655021834061135,4.5,1.0,4.5,0.0
2026-04-02 19:00:00,10.174672489082969,3.7849781659388646,4.66,1.0,4.66,0.0
2026-04-02 20:00:00,10.283842794759824,3.8255895196506544,4.71,1.0,4.71,0.0
2026-04-02 21:00:00,10.152838427947598,3.7768558951965066,4.65,1.0,4.65,0.0
2026-04-02 22:00:00,9.366812227074234,3.4844541484716154,4.289999999999999,1.0,4.29,8.881784197001252e-16
2026-04-02 23:00:00,7.620087336244541,2.8346724890829695,3.49,1.0,3.49,0.0
2026-04-03 00:00:00,7.3362445414847155,2.729082969432314,3.36,1.0,3.36,0.0
2026-04-03 01:00:00,7.620087336244541,2.8346724890829695,3.49,1.0,3.49,0.0
2026-04-03 02:00:00,7.816593886462881,2.9077729257641916,3.5799999999999996,1.0,3.58,4.440892098500626e-16
2026-04-03 03:00:00,8.253275109170305,3.0702183406113535,3.78,1.0,3.78,0.0
2026-04-03 04:00:00,9.104803493449781,3.3869868995633183,4.17,1.0,4.17,0.0
2026-04-03 05:00:00,9.978165938864628,3.7118777292576413,4.569999999999999,1.0,4.57,8.881784197001252e-16
2026-04-03 06:00:00,10.131004366812226,3.768733624454148,4.64,1.0,4.64,0.0
2026-04-03 07:00:00,10.131004366812226,3.768733624454148,4.64,1.0,4.64,0.0
2026-04-03 08:00:00,9.803493449781659,3.646899563318777,4.49,1.0,4.49,0.0
2026-04-03 09:00:00,9.65065502183406,3.5900436681222705,4.42,1.0,4.42,0.0
2026-04-03 10:00:00,9.148471615720524,3.403231441048035,4.19,1.0,4.19,0.0
2026-04-03 11:00:00,9.192139737991265,3.4194759825327505,4.21,1.0,4.21,0.0
2026-04-03 12:00:00,8.995633187772926,3.3463755458515285,4.12,1.0,4.12,0.0
2026-04-03 13:00:00,8.90829694323144,3.3138864628820954,4.079999999999999,1.0,4.08,8.881784197001252e-16
2026-04-03 14:00:00,8.864628820960696,3.297641921397379,4.059999999999999,1.0,4.06,8.881784197001252e-16
2026-04-03 15:00:00,8.7117903930131,3.240786026200873,3.9899999999999998,1.0,3.99,4.440892098500626e-16
2026-04-03 16:00:00,8.995633187772926,3.3463755458515285,4.12,1.0,4.12,0.0
2026-04-03 17:00:00,9.410480349344976,3.500698689956331,4.309999999999999,1.0,4.31,8.881784197001252e-16
2026-04-03 18:00:00,9.737991266375545,3.6225327510917027,4.46,1.0,4.46,0.0
2026-04-03 19:00:00,10.305676855895195,3.8337117903930125,4.72,1.0,4.72,0.0
2026-04-03 20:00:00,10.786026200873362,4.0124017467248905,4.94,1.0,4.94,0.0
2026-04-03 21:00:00,10.502183406113534,3.906812227074235,4.809999999999999,1.0,4.81,8.881784197001252e-16
2026-04-03 22:00:00,9.432314410480348,3.5088209606986895,4.319999999999999,1.0,4.32,8.881784197001252e-16
2026-04-03 23:00:00,7.751091703056767,2.8834061135371174,3.5499999999999994,1.0,3.55,4.440892098500626e-16
2026-04-04 00:00:00,7.641921397379912,2.842794759825327,3.5,1.0,3.5,0.0
2026-04-04 01:00:00,7.816593886462881,2.9077729257641916,3.5799999999999996,1.0,3.58,4.440892098500626e-16
2026-04-04 02:00:00,8.122270742358078,3.0214847161572047,3.7199999999999998,1.0,3.72,4.440892098500626e-16
2026-04-04 03:00:00,8.34061135371179,3.1027074235807857,3.82,1.0,3.82,0.0
2026-04-04 04:00:00,9.25764192139738,3.443842794759825,4.24,1.0,4.24,0.0
2026-04-04 05:00:00,10.109170305676855,3.76061135371179,4.63,1.0,4.63,0.0
2026-04-04 06:00:00,10.065502183406114,3.7443668122270743,4.61,1.0,4.61,0.0
2026-04-04 07:00:00,10.043668122270741,3.736244541484716,4.6,1.0,4.6,0.0
2026-04-04 08:00:00,9.803493449781659,3.646899563318777,4.49,1.0,4.49,0.0
2026-04-04 09:00:00,9.585152838427947,3.565676855895196,4.39,1.0,4.39,0.0
2026-04-04 10:00:00,9.388646288209605,3.492576419213973,4.299999999999999,1.0,4.3,8.881784197001252e-16
2026-04-04 11:00:00,9.192139737991265,3.4194759825327505,4.21,1.0,4.21,0.0
2026-04-04 12:00:00,9.06113537117904,3.3707423580786027,4.15,1.0,4.15,0.0
2026-04-04 13:00:00,9.126637554585152,3.3951091703056764,4.18,1.0,4.18,0.0
2026-04-04 14:00:00,8.886462882096069,3.305764192139738,4.069999999999999,1.0,4.07,8.881784197001252e-16
2026-04-04 15:00:00,8.799126637554584,3.273275109170305,4.03,1.0,4.03,0.0
2026-04-04 16:00:00,9.192139737991265,3.4194759825327505,4.21,1.0,4.21,0.0
2026-04-04 17:00:00,9.410480349344976,3.500698689956331,4.309999999999999,1.0,4.31,8.881784197001252e-16
2026-04-04 18:00:00,9.737991266375545,3.6225327510917027,4.46,1.0,4.46,0.0
2026-04-04 19:00:00,9.912663755458514,3.687510917030567,4.539999999999999,1.0,4.54,8.881784197001252e-16
2026-04-04 20:00:00,10.043668122270741,3.736244541484716,4.6,1.0,4.6,0.0
2026-04-04 21:00:00,10.131004366812226,3.768733624454148,4.64,1.0,4.64,0.0
2026-04-04 22:00:00,9.344978165938864,3.4763318777292573,4.279999999999999,1.0,4.28,8.881784197001252e-16
2026-04-04 23:00:00,7.532751091703056,2.802183406113537,3.4499999999999997,1.0,3.45,4.440892098500626e-16
2026-04-05 00:00:00,7.205240174672488,2.6803493449781657,3.2999999999999994,1.0,3.3,4.440892098500626e-16
2026-04-05 01:00:00,7.5109170305676844,2.7940611353711784,3.4399999999999995,1.0,3.44,4.440892098500626e-16
2026-04-05 02:00:00,7.663755458515283,2.850917030567685,3.51,1.0,3.51,0.0
2026-04-05 03:00:00,7.882096069868995,2.932139737991266,3.61,1.0,3.61,0.0
2026-04-05 04:00:00,8.73362445414847,3.248908296943231,3.9999999999999996,1.0,4.0,4.440892098500626e-16
2026-04-05 05:00:00,9.519650655021834,3.541310043668122,4.36,1.0,4.36,0.0
2026-04-05 06:00:00,9.27947598253275,3.451965065502183,4.25,1.0,4.25,0.0
2026-04-05 07:00:00,9.126637554585152,3.3951091703056764,4.18,1.0,4.18,0.0
2026-04-05 08:00:00,9.192139737991265,3.4194759825327505,4.21,1.0,4.21,0.0
2026-04-05 09:00:00,9.47598253275109,3.525065502183405,4.339999999999999,1.0,4.34,8.881784197001252e-16
2026-04-05 10:00:00,9.213973799126636,3.4275982532751086,4.22,1.0,4.22,0.0
2026-04-05 11:00:00,9.25764192139738,3.443842794759825,4.24,1.0,4.24,0.0
2026-04-05 12:00:00,9.06113537117904,3.3707423580786027,4.15,1.0,4.15,0.0
2026-04-05 13:00:00,8.886462882096069,3.305764192139738,4.069999999999999,1.0,4.07,8.881784197001252e-16
2026-04-05 14:00:00,8.864628820960696,3.297641921397379,4.059999999999999,1.0,4.06,8.881784197001252e-16
2026-04-05 15:00:00,8.755458515283841,3.257030567685589,4.01,1.0,4.01,0.0
2026-04-05 16:00:00,9.192139737991265,3.4194759825327505,4.21,1.0,4.21,0.0
2026-04-05 17:00:00,9.388646288209605,3.492576419213973,4.299999999999999,1.0,4.3,8.881784197001252e-16
2026-04-05 18:00:00,9.585152838427947,3.565676855895196,4.39,1.0,4.39,0.0
2026-04-05 19:00:00,9.956331877729255,3.7037554585152828,4.559999999999999,1.0,4.56,8.881784197001252e-16
2026-04-05 20:00:00,10.240174672489083,3.8093449781659388,4.69,1.0,4.69,0.0
2026-04-05 21:00:00,10.065502183406114,3.7443668122270743,4.61,1.0,4.61,0.0
2026-04-05 22:00:00,9.039301310043667,3.362620087336244,4.14,1.0,4.14,0.0
2026-04-05 23:00:00,7.24890829694323,2.696593886462882,3.3199999999999994,1.0,3.32,4.440892098500626e-16
2026-04-06 00:00:00,6.9432314410480345,2.5828820960698686,3.1799999999999997,1.0,3.18,4.440892098500626e-16
2026-04-06 01:00:00,7.205240174672488,2.6803493449781657,3.2999999999999994,1.0,3.3,4.440892098500626e-16
2026-04-06 02:00:00,7.4235807860262,2.761572052401746,3.4,1.0,3.4,0.0
2026-04-06 03:00:00,7.816593886462881,2.9077729257641916,3.5799999999999996,1.0,3.58,4.440892098500626e-16
2026-04-06 04:00:00,8.580786026200872,3.1920524017467247,3.9299999999999997,1.0,3.93,4.440892098500626e-16
2026-04-06 05:00:00,9.432314410480348,3.5088209606986895,4.319999999999999,1.0,4.32,8.881784197001252e-16
2026-04-06 06:00:00,9.563318777292576,3.5575545851528383,4.38,1.0,4.38,0.0
2026-04-06 07:00:00,9.519650655021834,3.541310043668122,4.36,1.0,4.36,0.0
2026-04-06 08:00:00,9.039301310043667,3.362620087336244,4.14,1.0,4.14,0.0
2026-04-06 09:00:00,8.951965065502181,3.330131004366811,4.099999999999999,1.0,4.1,8.881784197001252e-16
2026-04-06 10:00:00,8.296943231441047,3.086462882096069,3.7999999999999994,1.0,3.8,4.440892098500626e-16
2026-04-06 11:00:00,8.231441048034934,3.0620960698689954,3.77,1.0,3.77,0.0
2026-04-06 12:00:00,8.013100436681222,2.980873362445415,3.67,1.0,3.67,0.0
2026-04-06 13:00:00,7.991266375545851,2.9727510917030564,3.6599999999999997,1.0,3.66,4.440892098500626e-16
2026-04-06 14:00:00,7.794759825327509,2.8996506550218335,3.5699999999999994,1.0,3.57,4.440892098500626e-16
2026-04-06 15:00:00,7.620087336244541,2.8346724890829695,3.49,1.0,3.49,0.0
2026-04-06 16:00:00,7.641921397379912,2.842794759825327,3.5,1.0,3.5,0.0
2026-04-06 17:00:00,8.209606986899562,3.053973799126637,3.7599999999999993,1.0,3.76,4.440892098500626e-16
2026-04-06 18:00:00,8.7117903930131,3.240786026200873,3.9899999999999998,1.0,3.99,4.440892098500626e-16
2026-04-06 19:00:00,9.235807860262009,3.435720524017467,4.23,1.0,4.23,0.0
2026-04-06 20:00:00,9.65065502183406,3.5900436681222705,4.42,1.0,4.42,0.0
2026-04-06 21:00:00,9.541484716157205,3.5494323144104802,4.37,1.0,4.37,0.0
2026-04-06 22:00:00,8.558951965065502,3.1839301310043666,3.92,1.0,3.92,0.0
2026-04-06 23:00:00,6.768558951965065,2.517903930131004,3.0999999999999996,1.0,3.1,4.440892098500626e-16
2026-04-07 00:00:00,6.419213973799126,2.387947598253275,2.94,1.0,2.94,0.0
2026-04-07 01:00:00,6.593886462882096,2.4529257641921394,3.02,1.0,3.02,0.0
2026-04-07 02:00:00,6.790393013100435,2.526026200873362,3.1099999999999994,1.0,3.11,4.440892098500626e-16
2026-04-07 03:00:00,7.270742358078602,2.70471615720524,3.3299999999999996,1.0,3.33,4.440892098500626e-16
2026-04-07 04:00:00,8.253275109170305,3.0702183406113535,3.78,1.0,3.78,0.0
2026-04-07 05:00:00,9.344978165938864,3.4763318777292573,4.279999999999999,1.0,4.28,8.881784197001252e-16
2026-04-07 06:00:00,9.606986899563319,3.573799126637555,4.4,1.0,4.4,0.0
2026-04-07 07:00:00,9.759825327510915,3.6306550218340607,4.47,1.0,4.47,0.0
2026-04-07 08:00:00,9.126637554585152,3.3951091703056764,4.18,1.0,4.18,0.0
2026-04-07 09:00:00,8.537117903930131,3.1758078602620086,3.91,1.0,3.91,0.0
2026-04-07 10:00:00,7.903930131004366,2.940262008733624,3.62,1.0,3.62,0.0
2026-04-07 11:00:00,7.663755458515283,2.850917030567685,3.51,1.0,3.51,0.0
2026-04-07 12:00:00,7.467248908296942,2.7778165938864623,3.4199999999999995,1.0,3.42,4.440892098500626e-16
2026-04-07 13:00:00,7.467248908296942,2.7778165938864623,3.4199999999999995,1.0,3.42,4.440892098500626e-16
2026-04-07 14:00:00,7.314410480349344,2.720960698689956,3.3499999999999996,1.0,3.35,4.440892098500626e-16
2026-04-07 15:00:00,7.3362445414847155,2.729082969432314,3.36,1.0,3.36,0.0
2026-04-07 16:00:00,7.554585152838427,2.8103056768558945,3.4599999999999995,1.0,3.46,4.440892098500626e-16
2026-04-07 17:00:00,8.122270742358078,3.0214847161572047,3.7199999999999998,1.0,3.72,4.440892098500626e-16
2026-04-07 18:00:00,8.820960698689955,3.2813973799126632,4.04,1.0,4.04,0.0
2026-04-07 19:00:00,9.192139737991265,3.4194759825327505,4.21,1.0,4.21,0.0
2026-04-07 20:00:00,9.410480349344976,3.500698689956331,4.309999999999999,1.0,4.31,8.881784197001252e-16
2026-04-07 21:00:00,9.30131004366812,3.460087336244541,4.26,1.0,4.26,0.0
2026-04-07 22:00:00,8.493449781659388,3.1595633187772925,3.8899999999999997,1.0,3.89,4.440892098500626e-16
2026-04-07 23:00:00,6.768558951965065,2.517903930131004,3.0999999999999996,1.0,3.1,4.440892098500626e-16
2026-04-08 00:00:00,6.441048034934497,2.396069868995633,2.9499999999999997,1.0,2.95,4.440892098500626e-16
2026-04-08 01:00:00,6.441048034934497,2.396069868995633,2.9499999999999997,1.0,2.95,4.440892098500626e-16
2026-04-08 02:00:00,6.724890829694322,2.501659388646288,3.0799999999999996,1.0,3.08,4.440892098500626e-16
2026-04-08 03:00:00,7.139737991266375,2.6559825327510915,3.27,1.0,3.27,0.0
2026-04-08 04:00:00,8.013100436681222,2.980873362445415,3.67,1.0,3.67,0.0
2026-04-08 05:00:00,9.039301310043667,3.362620087336244,4.14,1.0,4.14,0.0
2026-04-08 06:00:00,9.30131004366812,3.460087336244541,4.26,1.0,4.26,0.0
2026-04-08 07:00:00,9.432314410480348,3.5088209606986895,4.319999999999999,1.0,4.32,8.881784197001252e-16
2026-04-08 08:00:00,8.90829694323144,3.3138864628820954,4.079999999999999,1.0,4.08,8.881784197001252e-16
2026-04-08 09:00:00,8.253275109170305,3.0702183406113535,3.78,1.0,3.78,0.0
2026-04-08 10:00:00,7.663755458515283,2.850917030567685,3.51,1.0,3.51,0.0
2026-04-08 11:00:00,7.4235807860262,2.761572052401746,3.4,1.0,3.4,0.0
2026-04-08 12:00:00,7.183406113537117,2.6722270742358076,3.29,1.0,3.29,0.0
2026-04-08 13:00:00,7.401746724890829,2.7534497816593886,3.39,1.0,3.39,0.0
2026-04-08 14:00:00,7.270742358078602,2.70471615720524,3.3299999999999996,1.0,3.33,4.440892098500626e-16
2026-04-08 15:00:00,7.489082969432314,2.785938864628821,3.4299999999999997,1.0,3.43,4.440892098500626e-16
2026-04-08 16:00:00,7.641921397379912,2.842794759825327,3.5,1.0,3.5,0.0
2026-04-08 17:00:00,8.100436681222707,3.013362445414847,3.71,1.0,3.71,0.0
2026-04-08 18:00:00,8.646288209606986,3.216419213973799,3.96,1.0,3.96,0.0
2026-04-08 19:00:00,9.06113537117904,3.3707423580786027,4.15,1.0,4.15,0.0
2026-04-08 20:00:00,9.235807860262009,3.435720524017467,4.23,1.0,4.23,0.0
2026-04-08 21:00:00,9.017467248908297,3.354497816593886,4.13,1.0,4.13,0.0
2026-04-08 22:00:00,8.296943231441047,3.086462882096069,3.7999999999999994,1.0,3.8,4.440892098500626e-16
2026-04-08 23:00:00,6.703056768558951,2.4935371179039296,3.0699999999999994,1.0,3.07,4.440892098500626e-16
2026-04-09 00:00:00,6.375545851528384,2.371703056768559,2.92,1.0,2.92,0.0
2026-04-09 01:00:00,6.593886462882096,2.4529257641921394,3.02,1.0,3.02,0.0
2026-04-09 02:00:00,6.877729257641921,2.5585152838427945,3.15,1.0,3.15,0.0
2026-04-09 03:00:00,7.3362445414847155,2.729082969432314,3.36,1.0,3.36,0.0
2026-04-09 04:00:00,8.253275109170305,3.0702183406113535,3.78,1.0,3.78,0.0
2026-04-09 05:00:00,9.213973799126636,3.4275982532751086,4.22,1.0,4.22,0.0
2026-04-09 06:00:00,9.65065502183406,3.5900436681222705,4.42,1.0,4.42,0.0
2026-04-09 07:00:00,9.694323144104803,3.606288209606987,4.44,1.0,4.44,0.0
2026-04-09 08:00:00,8.820960698689955,3.2813973799126632,4.04,1.0,4.04,0.0
2026-04-09 09:00:00,8.100436681222707,3.013362445414847,3.71,1.0,3.71,0.0
2026-04-09 10:00:00,7.532751091703056,2.802183406113537,3.4499999999999997,1.0,3.45,4.440892098500626e-16
2026-04-09 11:00:00,6.9432314410480345,2.5828820960698686,3.1799999999999997,1.0,3.18,4.440892098500626e-16
2026-04-09 12:00:00,6.746724890829693,2.5097816593886457,3.0899999999999994,1.0,3.09,4.440892098500626e-16
2026-04-09 13:00:00,7.008733624454147,2.607248908296943,3.2099999999999995,1.0,3.21,4.440892098500626e-16
2026-04-09 14:00:00,6.921397379912663,2.5747598253275106,3.17,1.0,3.17,0.0
2026-04-09 15:00:00,7.008733624454147,2.607248908296943,3.2099999999999995,1.0,3.21,4.440892098500626e-16
2026-04-09 16:00:00,7.314410480349344,2.720960698689956,3.3499999999999996,1.0,3.35,4.440892098500626e-16
2026-04-09 17:00:00,7.838427947598252,2.9158951965065496,3.5899999999999994,1.0,3.59,4.440892098500626e-16
2026-04-09 18:00:00,8.537117903930131,3.1758078602620086,3.91,1.0,3.91,0.0
2026-04-09 19:00:00,9.039301310043667,3.362620087336244,4.14,1.0,4.14,0.0
2026-04-09 20:00:00,9.30131004366812,3.460087336244541,4.26,1.0,4.26,0.0
2026-04-09 21:00:00,9.104803493449781,3.3869868995633183,4.17,1.0,4.17,0.0
2026-04-09 22:00:00,8.275109170305676,3.0783406113537115,3.7899999999999996,1.0,3.79,4.440892098500626e-16
2026-04-09 23:00:00,6.593886462882096,2.4529257641921394,3.02,1.0,3.02,0.0
2026-04-10 00:00:00,6.331877729257641,2.3554585152838428,2.9,1.0,2.9,0.0
2026-04-10 01:00:00,6.528384279475982,2.428558951965065,2.9899999999999998,1.0,2.99,4.440892098500626e-16
2026-04-10 02:00:00,6.703056768558951,2.4935371179039296,3.0699999999999994,1.0,3.07,4.440892098500626e-16
2026-04-10 03:00:00,7.2270742358078595,2.6884716157205237,3.3099999999999996,1.0,3.31,4.440892098500626e-16
2026-04-10 04:00:00,8.187772925764191,3.0458515283842793,3.75,1.0,3.75,0.0
2026-04-10 05:00:00,9.213973799126636,3.4275982532751086,4.22,1.0,4.22,0.0
2026-04-10 06:00:00,9.519650655021834,3.541310043668122,4.36,1.0,4.36,0.0
2026-04-10 07:00:00,9.65065502183406,3.5900436681222705,4.42,1.0,4.42,0.0
2026-04-10 08:00:00,8.973799126637555,3.3382532751091705,4.11,1.0,4.11,0.0
2026-04-10 09:00:00,8.253275109170305,3.0702183406113535,3.78,1.0,3.78,0.0
2026-04-10 10:00:00,7.663755458515283,2.850917030567685,3.51,1.0,3.51,0.0
2026-04-10 11:00:00,7.358078602620087,2.7372052401746725,3.37,1.0,3.37,0.0
2026-04-10 12:00:00,7.358078602620087,2.7372052401746725,3.37,1.0,3.37,0.0
2026-04-10 13:00:00,7.2270742358078595,2.6884716157205237,3.3099999999999996,1.0,3.31,4.440892098500626e-16
2026-04-10 14:00:00,7.117903930131003,2.647860262008733,3.26,1.0,3.26,0.0
2026-04-10 15:00:00,7.2270742358078595,2.6884716157205237,3.3099999999999996,1.0,3.31,4.440892098500626e-16
2026-04-10 16:00:00,7.5109170305676844,2.7940611353711784,3.4399999999999995,1.0,3.44,4.440892098500626e-16
2026-04-10 17:00:00,7.925764192139737,2.9483842794759823,3.63,1.0,3.63,0.0
2026-04-10 18:00:00,8.7117903930131,3.240786026200873,3.9899999999999998,1.0,3.99,4.440892098500626e-16
2026-04-10 19:00:00,9.192139737991265,3.4194759825327505,4.21,1.0,4.21,0.0
2026-04-10 20:00:00,9.323144104803491,3.468209606986899,4.27,1.0,4.27,0.0
2026-04-10 21:00:00,9.104803493449781,3.3869868995633183,4.17,1.0,4.17,0.0
2026-04-10 22:00:00,8.36244541484716,3.1108296943231437,3.8299999999999996,1.0,3.83,4.440892098500626e-16
2026-04-10 23:00:00,6.703056768558951,2.4935371179039296,3.0699999999999994,1.0,3.07,4.440892098500626e-16
2026-04-11 00:00:00,6.615720524017466,2.4610480349344974,3.03,1.0,3.03,0.0
2026-04-11 01:00:00,6.768558951965065,2.517903930131004,3.0999999999999996,1.0,3.1,4.440892098500626e-16
2026-04-11 02:00:00,6.9432314410480345,2.5828820960698686,3.1799999999999997,1.0,3.18,4.440892098500626e-16
